landmark_x,landmark_y
-1.2626826802974624,-49.91832224653689
-4.90051329516983,-32.85768451561784
-2.885180997289112,9.246944423340258
-4.2752831006424135,-26.07785385589444
19.35739531489866,-128.68923138679347
15.644821286709998,-143.68467835254674
28.188612386666097,-297.06461065447763
27.20946700527961,-317.2829782042903
4.31687271760297,-301.6986887824329
22.17237414013463,-172.04175671836418
16.443108605493276,-108.6692030281304
3.3541816609072255,-108.90841415380207
-2.5205940074473263,-1.0362818373649763
11.186938884219707,2.3556660922976596
12.322616202554418,-26.238358845565344
-4.1328263492356525,-16.075638470683824
-2.7504543216127955,-73.67869277822737
-1.918807420399206,-63.26662061198536
-1.494602203539521,-40.90600217109839
14.265964296700055,-59.02664704093619
14.028653044439555,-69.22735625317983
28.4663361028269,-445.6489454504229
28.342387797601866,-440.83235310890507
28.315309572981537,-436.77228680899645
17.12659273828253,-445.63750506956416
16.887592938133157,-440.8618283686815
16.699957572480255,-436.57819176234824
16.16705566098958,-427.9011278560862
15.950141161369395,-422.47971326902916
15.777757328965187,-417.28485840937594
15.289138104806288,-411.8324939321992
27.6085499439564,-428.8587232632031
27.538528971031045,-423.12991520652616
27.138894389445532,-415.1498245674758
27.17012101484644,-410.44297739710447
26.990023165126043,-405.4178789675449
30.398554687110593,-386.9042826848771
34.56558406272123,-386.0250285993366
27.333563074821324,-396.86173717303075
14.278431841271734,-396.36317890539243
-2.6944846009147687,-375.96534928418095
1.6401046566874904,-375.9675216734312
6.213215643860272,-374.71116315560727
9.879222215667669,-372.7950579362025
41.75116456318055,-373.60577350493054
30.500484505784083,-374.04745154780306
26.44992459657653,-373.0512331674619
13.784362458101999,-368.1403135864416
24.91867486367613,-354.1531024277381
23.38579744046533,-333.53924958193966
23.08592542821604,-324.89413202229827
24.462222935648715,-346.79439037759846
24.21382741896065,-343.1574871343405
13.511527950528587,-360.39736017620794
13.402832152305898,-354.6695485760319
13.1023472000379,-347.5045392654107
12.693688372940127,-338.80808149564353
12.137364143154464,-329.2207947872242
11.954857595203507,-322.1286474638586
11.839693015043473,-317.65338792879805
11.424156542642493,-310.5292932792119
22.300769989775052,-310.5906175379052
22.07214283256393,-304.71409158837673
21.28412766880999,-296.650817210992
10.450800687192308,-297.1610100324089
10.001464389396865,-288.22714090080615
9.775463431934698,-283.09932263745446
9.314269088915887,-273.70465358039445
8.90001037163732,-267.35207059523515
8.462936204157499,-254.02201346282584
21.33777153730387,-280.46515201660884
21.124419168135596,-275.82885393497156
20.932116273322865,-270.79238833488625
20.645042485746472,-265.72762486159723
20.444043692783854,-260.35323938148343
19.885715137222842,-251.1050285083177
8.260943384902106,-244.74434024051536
8.033655354424827,-240.78468907057848
7.8587442811205275,-236.42406421015045
19.505144233003396,-238.275819924353
7.675057272206328,-222.11558861918843
19.211756611165068,-227.0134680969696
18.485034484869985,-210.95498069850078
22.79248600987716,-204.1425989647099
28.313682964958556,-203.0781344826355
33.358152226628036,-202.97890440533354
33.19916193544877,-193.14608326025566
27.780347265501746,-193.31643959257633
22.358371447443535,-193.36391585373016
18.901809108174827,-191.82373476920807
6.93221182175894,-213.9577914813704
2.684582281832501,-202.38589229560625
-6.350298176658768,-202.12682983104511
-13.270446221314987,-202.42808889681666
-13.25619894497469,-193.2363525026607
-6.954689702603458,-193.2584359648347
1.5365604702347089,-193.1011402351783
5.238409238191367,-191.9913293678298
16.56912595700482,-168.88682604400438
6.136748794961801,-183.75729029089365
5.873297628808873,-175.9560251380654
5.632570492175813,-171.47413450975708
5.448872024414306,-163.11748720777047
16.165306290958746,-160.12611763094145
16.08845452243114,-154.131828150304
