landmark_x,landmark_y
-3.2177804051667156,-10.005616596582206
5.804916849020758,-10.012197602240478
1.6262133828052163,14.990856924729123
-13.456406798669917,15.00185793761469
-7.625106838823928,-10.422401377985558
-6.040080058043374,14.725082243335917
-12.132936288526198,-10.62602864646045
-33.73769332993555,8.362424180249315
-43.90591549285065,7.925927500740924
-42.85783825336102,-17.08464806762414
-48.79696475792227,7.639214395399792
-53.56184642418232,7.426438606046572
-33.13096641632887,-16.64181237562514
-49.343223529528444,-17.41176751345327
-58.39551131430143,7.18019933412475
-73.22551594179863,-18.590286716789745
-56.057311455374524,-17.73158501069086
-63.21227649447136,6.9521682701029
-68.02266801468143,6.710779543457644
-62.6359015235978,-18.060111540791137
-85.28388078539903,-19.154424224033917
-72.8302804527654,6.464989214572677
-77.64146870890795,6.2305520475749665
-82.4706031511028,5.994015690381341
-97.30246734385169,-19.757297319144577
-125.48673125223249,3.9471027586458227
-87.28971257883745,5.760030701203227
-92.11680344779492,5.528215313999703
-109.3473653759411,-20.364991491368865
-96.93060627455762,5.282333047799874
-101.74649534346177,5.052729847388283
-106.5804368643679,4.81264332887845
-121.42942224515104,-20.915888770556556
-111.3936017622091,4.577472165807268
-116.20237350394818,4.342651266054211
-159.24122718611966,2.246306633900334
-133.46520813577484,-21.53054262082281
-130.66816661482596,3.634403711086623
-145.51736267048432,-22.117110761322746
-135.4731874893368,3.393762917671513
-140.29330967682526,3.159695458111754
-157.51904274182294,-22.723264159666144
-145.08584593945446,2.915669111909824
-149.8856126521917,2.675836862331761
-192.92355675829023,0.5653725272930257
-169.53801727377177,-23.316252449342883
-164.28857053828193,1.9685285007077185
-181.54521614037913,-23.920185467297483
-169.10652242344543,1.7280968932947631
-173.92343261955386,1.5002330305482277
-178.76322901600884,1.2693589092552349
-193.60652429854798,-24.50406465080447
-183.6263185952964,1.0285713314295033
-226.6681372949621,-1.0539148969599084
-205.73155312507558,-25.07475859896676
-198.15415996159504,0.32863017894204444
-202.95669784358665,0.10241795722621216
-217.78702092468154,-25.658984152955707
-207.78261842188832,-0.12771128803838594
-212.58483535499442,-0.36018673301298176
-229.84201320027648,-26.21781800855489
-217.40807201730496,-0.5959953229837192
-260.4306517854346,-2.6822716407831098
-241.8724228679216,-26.803576289666477
-231.8383180229181,-1.2953157187352007
-236.63989095893305,-1.5220001854116267
-253.8896986435189,-27.384746517498776
-241.45039610022502,-1.7639785515378763
-246.25638962781318,-1.9877069592024883
-251.0802180579241,-2.2199951209501574
-265.89853204268536,-27.98438621668025
-294.0928968365404,-4.306177686900035
-277.9152869995148,-28.55224506362684
-265.48209491967094,-2.9112423365869224
-270.2897324849141,-3.142394004988777
-275.0808291013965,-3.3736484876380066
-289.9107654367049,-29.129259511941683
-279.86011551379244,-3.6085639974475674
-284.6661481618965,-3.82808449646347
-327.6935293683813,-5.951095502375665
-301.8988090653145,-29.704672116340728
-299.0853931816122,-4.534609313035324
-313.93009712602384,-30.291333362607933
-303.8967335608965,-4.769777181294883
-308.6929631824676,-5.000022171685864
-325.9251842218216,-30.87459123652862
-313.49164205093257,-5.2303069710595915
-318.2726893233778,-5.45814492642424
-361.28611678585213,-7.561460288035353
-337.9022093796742,-31.411947948923142
-332.6077712740339,-6.147159650485804
-350.43327806016066,-32.04028040893583
-337.3990454983159,-6.379614407616579
-342.1907106725332,-6.605765243879469
-346.9763790353298,-6.822252923881749
-362.41627155211745,-32.6111179848967
-351.76853057792886,-7.058662291377768
-394.7883001748486,-9.156815667641716
-374.3932821436306,-33.17752154878314
-366.14979667669377,-7.735677584390899
-370.9654169661549,-7.961829834792137
-386.39420952144025,-33.744371033065285
-375.7362908940984,-8.177535087451586
-380.5381542627558,-8.403623466481697
-398.4026842579368,-34.3032629930509
-385.36636789788827,-8.632732984254574
