landmark_x,landmark_y
-9.968581647124244,-10.000692674176344
10.031413032876342,-10.015280338424242
7.86627545900022,-9.522281477622554
6.252817575598627,-9.800487539494329
5.60296489564547,-9.674512125273994
-36.049065323547666,8.275723754660145
-56.02459305466014,7.286637376452337
-69.46670873937981,-18.345353021492443
-39.498084878507555,-16.973644639379817
-66.226275680395,6.806202407912707
-76.45874021910552,6.304598804140718
-85.0668113830193,-19.135934531431595
-86.6920636056531,5.787736447421819
-100.13638237578054,-19.884667371643314
-96.93045197417341,5.2871366750651
-107.17945029421264,4.787742708298906
-115.17274573861171,-20.634427024142887
-117.43251368378915,4.281854014537042
-130.23961690703513,-21.379683452213825
-127.65425334495842,3.78497109147584
-137.8837468980891,3.2842086826611294
-145.27452684999838,-22.119357504353736
-148.11052159791004,2.768131873469668
-160.2967190691037,-22.86392991586159
-158.32272583284904,2.2540163349714093
-168.51019187717083,1.765568488768197
-175.3102390479003,-23.59779400399832
-178.75756102309086,1.2581865160586587
-190.42059540139135,-24.32430938313235
-189.05932195579445,0.7557982695743479
-199.34898420779783,0.2772551011939868
-205.5510800257304,-25.044369936280802
-209.5769145386833,-0.2159125607887588
-220.58450012234414,-25.779345180657696
-219.8122907557268,-0.7146973645112706
-230.03638203901298,-1.208269596918147
-235.60345712667979,-26.517879233247942
-240.27143451244325,-1.7040012254502657
-250.64219522112097,-27.23805103085126
-250.47792891580247,-2.19236651888907
-260.6959031453314,-2.6847272114519654
-265.6709341884724,-27.966604921529036
-270.92125677767257,-3.1739877867148856
-280.68577458304554,-28.682491339881512
-281.08142133504595,-3.6625996250369677
-291.301260970177,-4.154996285638037
-295.67407659685773,-29.401726018434395
-301.5092158377672,-4.654881288196571
-310.68953250592784,-30.140297596795786
-311.7040154156249,-5.1479695934822995
-321.8999789729879,-5.631096562915559
-325.6835656556267,-30.84388045948199
-332.05084738458424,-6.114702169417065
-341.20530386684095,-31.60375148786836
-342.2062776393799,-6.602322041127843
-352.38768058321364,-7.091750538242326
-356.77722500834113,-32.336513104972994
-362.5804041645731,-7.57895312888739
-372.35697558971725,-33.07488532050677
-372.7763259350451,-8.049042817480572
-382.98701667203693,-8.521075943823828
-387.36039841075956,-33.77331401936136
