landmark_x,landmark_y
-13.73239985066018,-9.997947407633937
-5.742085463268662,-10.003775410360108
-1.0196263802034784,-10.00721989365275
3.280611790918816,-10.01035641601838
9.035453740779955,-10.014553902243126
13.555707345041792,14.98215574978619
4.923444420250075,14.988451979123308
-1.5269128364333633,14.993156762671756
-8.610601461031147,14.998323487610717
-16.26987917543396,-5.008839890675044
17.629187195669903,9.806680594511024
-4.770537498153239,14.771415754894345
-3.164840718645726,-10.185616201190818
-12.260947945548736,14.312566094373047
-8.725575877425365,-10.418160046052373
-19.12454147427174,-10.91170212231902
-16.261102140529125,14.156626892504953
-11.227301061865543,-10.559945903845234
-34.757190423102365,8.327207508498873
-39.665273192128666,8.089902197284768
-31.854004983794443,8.466540365572765
-37.08709606156069,8.205421022304114
-42.13424258298476,7.938103032896164
-48.39179498640114,7.679728252378762
-44.470533667791095,7.854172837883465
-38.41303590387823,-16.876267618358305
-45.47554886757649,-17.221128525805625
-52.02351162227651,7.478685602678234
-33.70047694289204,-16.61385752532418
-42.06076938925314,-17.055354432429695
-49.11402411742384,-17.383533209966348
-55.62496104596521,7.3111735416849495
-58.895139328748265,-17.879581113019462
-52.636082841169724,-17.581519838298732
-59.240027825704495,7.127176097618429
-73.227567900761,6.5511265663205185
-64.34280151843703,-18.102604928248766
-62.836243331568205,6.955592062318361
-66.43924642224424,6.800381424769231
-69.76166936314131,-18.3835359011056
-82.294863209518,6.013394681037704
-75.15017697782868,-18.65369945989466
-95.92378710190822,-19.6268318201025
-69.10798196773003,6.652156674363632
-76.64608746545437,6.289049859524396
-80.53549490283399,-18.93521543222699
-91.29898146634757,5.579155058794388
-85.38502010167167,-19.16776968490202
-79.32961398551402,6.151921518385327
-85.6972909658512,5.836345441693931
-109.13422759477479,-20.33871587591079
-100.330458260892,5.1249088824718525
-88.38940793089984,5.7088299624364085
-88.80851815382344,-19.340394912717777
-94.72619989665634,5.405744214031204
-109.37601421034083,4.679893051924317
-101.05423208721056,-19.929354549219525
-122.37624150104155,-21.009808395000128
-97.42775162574861,5.26004481409694
-103.7794201829276,4.954142584314378
-92.59732398957587,-19.53185170768992
-118.41369514213189,4.2428434523489145
-104.45676046644813,-20.113236228115053
-114.29784631381175,-20.57605657373017
-106.47254957925567,4.815252346567159
-135.6505183757579,-21.648349252764415
-112.81356768142052,4.510495203746308
-127.455582346211,3.79282337800339
-115.4959295751132,4.375923339699951
-121.84985936418094,4.063725560105449
-136.49382974606567,3.351586821713199
-117.7119468559567,-20.763313140940333
-127.54173749302126,-21.23997932076249
-148.9077027586855,-22.295811209559933
-124.52316193913916,3.9355446107526246
-130.88197609924754,3.6201547042856626
-145.52817241833873,2.91552396587727
-130.9567740309706,-21.415370962170766
-140.77375499982213,-21.89142809361473
-162.14103452149112,-22.934692313982254
-133.55880069562494,3.487868994909577
-139.92065110478242,3.1644576788378895
-154.55690528035404,2.4658844994022298
-142.56455119551882,3.038925878573345
-148.91153128909707,2.728917813221291
-144.1781448711961,-22.067017111557025
-163.54744105251356,2.0229273832302805
-153.99218366217616,-22.557020421845575
-175.3647717555831,-23.59243700136379
-151.58011294779334,2.586451495127457
-157.92348492784822,2.274677869335605
-172.56673361191332,1.5658654628548747
-157.37125749901347,-22.72946164522881
-167.18575306710807,-23.214666270050436
-188.5366299050073,-24.26770115403495
-160.57162508158447,2.146448673914811
-166.92287293391917,1.8373570943960642
-181.57286046622266,1.0955529332178924
-169.60170294578475,1.7066386487283283
-175.9420199209591,1.409795871337377
-170.61469999651908,-23.36274106330929
-190.59046266726153,0.6868607354293923
-180.42821757405812,-23.84696061085578
-201.7955070197585,-24.899769861827757
-178.6803516237772,1.2720019213184808
-185.0346399198388,0.963801051698768
-199.6837988481568,0.23015233180967742
-183.92760709510748,-24.007123001723
-193.7352374675244,-24.502673499177753
-215.14252023702903,-25.494536465395147
-187.7470253753129,0.8386061923907866
-194.1194913042725,0.5201998619934338
-208.77449615810355,-0.19437652490719648
-196.829838908473,0.4013039134962439
-197.22604603852122,-24.648293690758816
-203.1746581052403,0.09578150483970366
-207.04907173754873,-25.131196413775243
-217.8308028008786,-0.62057349733238
-228.41801349094533,-26.162917668214195
-205.86016169883993,-0.031054685462205467
-212.21752759090296,-0.34874460909092364
-226.84982737511697,-1.0494269148325055
-210.47027948911497,-25.286841675521874
-220.30053444203386,-25.758667321718264
-241.67069982204885,-26.815829653412422
-214.8867707508129,-0.4728720517825579
-221.23374011654818,-0.7885529035112754
