landmark_x,landmark_y
-19.913450726344887,15.006567598310001
-9.931971143229479,14.999287272730648
0.04950843988592979,14.992006947151296
10.030988023001338,14.984726621571943
20.01246760611675,14.97744629599259
23.75003344593441,7.71035568848784
22.032741472046993,11.728922991702284
19.160336485434243,15.958974503203027
18.909683102467973,16.173712808934972
19.73716851414728,15.034217082955164
18.641958060202626,16.317426363418498
19.016416079569577,15.793948031839504
18.930275209887654,15.769595010739925
17.503638772078453,17.22571982161007
18.427231039939937,16.038582385650745
18.016660131789923,16.307373849564513
18.05585561578451,16.024127074672148
17.708449247100265,16.145117048701017
17.067023829482117,16.55650799853134
17.387449331414956,15.881030172763149
17.340985450594815,15.584968218530936
-23.165863287805927,13.794440827377002
4.217070253048918,15.217907998728064
-6.731893392644306,14.645989007637922
-14.911572923563352,14.173992798934668
-27.07165727522429,-16.32317743175615
-32.489583838672445,-16.72331494506801
-43.689662466401636,-17.187689142480913
-52.18413280047514,-17.525875490606953
-59.350235245408555,-17.91675953407748
-67.16130807840315,-18.306246563134128
-72.57190036054459,-18.55787650454952
-84.04219199325351,-19.081850184348898
-92.43775344044019,-19.52641169100846
-99.68115513767172,-19.874489351873482
-107.53484371415202,-20.23828944921956
-112.91975123451849,-20.533578938620558
-124.37806047269862,-21.085393895352652
-132.8128018227748,-21.498768542598366
-140.0402499853226,-21.84384345736467
-147.8530560005906,-22.249278671283175
-153.28625550940413,-22.499122123136505
-164.679510482741,-23.08200120669374
-173.06207746866312,-23.490157417651854
-180.29719635649488,-23.839716884889636
-188.1134102082915,-24.22767113282977
-193.587760471249,-24.4744754849059
-205.07835366119465,-25.04256901397199
-213.52703230343224,-25.4498803169676
-220.76298544601923,-25.792528565975097
-228.56743929878627,-26.174243240242525
-233.99756436188085,-26.434065958712726
-245.43943357403566,-26.980700224481698
-253.84615767588207,-27.396435441518577
-261.0581664085919,-27.742544069834267
-268.85269270564726,-28.118599619586142
-274.2563284085637,-28.377137469652002
-285.6720279178766,-28.926496870791777
-294.0456077029537,-29.321687486307344
-301.2464341023432,-29.672914328791723
-309.06476021963624,-30.046304023375864
-314.4613758396081,-30.33226339998744
-325.8815725284785,-30.848910697919603
-334.2507398089391,-31.265417626892535
-341.39366598994803,-31.614989056474442
-349.1886605984797,-31.979853531735998
-354.5732774135739,-32.23157528790185
-365.9408561038941,-32.77023240092056
-374.33289419749923,-33.17655698466123
-381.55485199449316,-33.501023950054986
-389.3435871526456,-33.865803489994484
-394.74850210388746,-34.12840560840558
22.923048945002137,-9.991288848693724
11.476930637129145,-9.991288848693724
0.03081232925615396,-9.991288848693724
-11.415305978616836,-9.991288848693724
18.39753740032934,-16.88206228898525
21.023171688869706,-13.41778290115825
23.257346615774356,-8.8720707220442
23.29887771497465,-8.6084841095756
22.705178602101103,-9.961326085654836
23.230488382319322,-8.429354930775954
22.91943717616686,-9.068662146090796
22.809540380721202,-9.096992910934272
23.35150225273425,-7.257875194934981
22.680405353650624,-8.766807734104189
22.64399414797503,-8.43231597628959
22.31991521728824,-8.779436013831733
22.152109350990248,-8.627571488080918
22.08936154676236,-8.107331389694826
21.52684516557234,-8.943154598130523
-24.616670185607774,-10.916252499169621
1.8782707962010532,-9.762798747461813
-17.86849131404411,-10.963353275551682
-21.949398600588534,-11.17704227505653
-46.16599431721129,7.781618091131207
-58.19093308643814,7.188925334825908
-66.60735970709247,6.762632680277547
-71.9093786566623,6.458107609720467
-92.33270351291105,5.531519679886434
-104.38159179427153,4.931911496101388
-112.81955806510405,4.493763660565417
-118.24703957749986,4.247844650424385
-138.1218070251095,3.2760146552164713
-150.1694355049972,2.673686848259676
-158.5937300041009,2.262263568156976
-163.97206002741027,2.002394446612512
-184.3977299104553,0.9907609650031695
-196.4640356389734,0.40593692932270087
-204.34807555305923,-0.0011180962850950715
-209.79974622745766,-0.2160109264091899
-230.28869705434158,-1.2280972530142207
-242.30218252775728,-1.8100543512891953
-250.15202384622492,-2.208798696713245
-255.53552394783696,-2.440094472685195
-276.570241971056,-3.448986921856127
-288.58555281751615,-4.039569374434826
-296.3581437135642,-4.411724999649826
-301.7588834916923,-4.6455319148250025
-322.7898664725288,-5.677204724545587
-334.77028085473455,-6.255033274632049
-342.5233714197555,-6.632275251553946
-347.8956062659126,-6.883426533216525
-368.8598996315205,-7.89316286489004
-380.8402664487721,-8.452730767729536
-388.66112088221985,-8.826543414990132
-394.04956188661237,-9.096361902894623
