landmark_x,landmark_y
-9.780146220349266,-9.991288848693724
-13.050465736884405,-9.991288848693724
-16.320785253419544,-9.991288848693724
-19.591104769954683,-9.991288848693724
18.39753740032934,-16.88206228898525
21.023171688869706,-13.41778290115825
23.257346615774356,-8.8720707220442
23.29887771497465,-8.6084841095756
22.705178602101103,-9.961326085654836
23.230488382319322,-8.429354930775954
22.91943717616686,-9.068662146090796
22.809540380721202,-9.096992910934272
23.35150225273425,-7.257875194934981
22.680405353650624,-8.766807734104189
22.64399414797503,-8.43231597628959
22.31991521728824,-8.779436013831733
22.152109350990248,-8.627571488080918
22.08936154676236,-8.107331389694826
21.52684516557234,-8.943154598130523
-24.616670185607774,-10.916252499169621
18.627567062073307,-9.233471599346467
15.634857228601351,-9.107328592346306
11.956290866602954,-9.3126611291285
9.954321444975236,-9.398465018948167
5.434765466588938,-9.752418758583735
1.8782707962010532,-9.762798747461813
-1.8722307292100933,-10.058429543502442
-3.280062803613699,-10.33362429567824
-7.897765757665734,-10.2945091491878
-9.896518605118183,-10.098964369114666
-15.400949178715065,-10.846602000845943
-17.86849131404411,-10.963353275551682
-21.949398600588534,-11.17704227505653
-27.25768633234236,8.662386133564112
-29.066671670385116,8.656339713319943
-31.38660068586971,8.238987678048776
-36.83853843330569,8.074658039019765
-39.03647840860789,8.07762233894722
-42.59456668411332,7.943284762206324
-43.833133783818575,7.866476853943075
-49.78805621092629,7.599491639293976
-53.35666590926628,7.446612693568617
-55.80954311392864,7.249336579456182
-58.19093308643814,7.188925334825908
-63.00140117462452,6.965613177125497
-66.60735970709247,6.762632680277547
-71.9093786566623,6.458107609720467
-73.10308863288195,6.431548349861073
-74.86303786343157,6.43966778825026
-77.28843505057594,6.279803020865894
-82.71938019114626,5.992788989148562
-85.1153824595995,5.893072333646227
-88.72176365979313,5.709166365601944
-89.92130335963988,5.626149402262082
-95.95390724964109,5.353143944190354
-99.56191977104986,5.158858310251452
-101.95926515980592,5.059788494159978
-104.38159179427153,4.931911496101388
-109.2094230748194,4.709328302064866
-112.81955806510405,4.493763660565417
-118.24703957749986,4.247844650424385
-118.83818303440809,4.222216894020811
-120.65840374327084,4.1169210876001285
-123.05995239199272,4.037742789297512
-128.48505629481753,3.7440419632116937
-130.90143778443468,3.6105073998055053
-134.50962673947882,3.4478489172734794
-135.71436619622003,3.3848363051876986
-141.74738475448564,3.080322382372582
-145.3481828308089,2.92387820690626
-147.7603012175278,2.8094728262916697
-150.1694355049972,2.673686848259676
-154.98134318997228,2.4452219652303824
-158.5937300041009,2.262263568156976
-163.97206002741027,2.002394446612512
-164.58737909931972,1.952312843003846
-166.37613855188485,1.8857518495012866
-168.79131729471177,1.7466577607693738
-174.18678749734818,1.4856006868340375
-177.16561404580426,1.3398364390878927
-180.7876631861196,1.1617235508888508
-181.9967021139055,1.0744485544899527
-188.0193662870726,0.8080824758293879
-191.62685091314557,0.6229976807532969
-194.0634192673141,0.5020031844042141
-196.4640356389734,0.40593692932270087
-200.71704457517401,0.18600315620030555
-204.34807555305923,-0.0011180962850950715
-209.79974622745766,-0.2160109264091899
-210.40531191771322,-0.2586955293771578
-212.21929400271176,-0.3465940838724471
-214.63019407562518,-0.4526601706987796
-220.04807008851745,-0.7320426458556537
-223.0765547762302,-0.9076038475452706
-226.67419753360792,-1.0675459734048816
-227.87520699481595,-1.108914052398858
-233.88564598562607,-1.401860756023641
-237.51477269560195,-1.5731916877855154
-239.89982938991935,-1.690515175233413
-242.30218252775728,-1.8100543512891953
-246.51724285708266,-1.998131216421454
-250.15202384622492,-2.208798696713245
-255.53552394783696,-2.440094472685195
-256.1476473681538,-2.4832831187114124
-257.95594057369584,-2.5674495269473354
-260.95456298571906,-2.7023364666772443
-266.35978101500257,-2.9759630746284342
-269.3670810150596,-3.1251154784170074
-272.96501435741953,-3.2900238482200472
-274.1653806594498,-3.329774400109522
-280.1873235231303,-3.6365258882358553
-283.79165060007847,-3.7969079864860324
-286.19567308437706,-3.9253752240057493
-288.58555281751615,-4.039569374434826
-292.76972224961617,-4.225441242121171
-296.3581437135642,-4.411724999649826
-301.7588834916923,-4.6455319148250025
-302.36309278955855,-4.692562935629227
-304.17166283992543,-4.777827557672482
-307.17121250875243,-4.932392217448455
-312.55851917775203,-5.1881976599136355
-315.5760521205175,-5.342650028659822
-319.1703745283486,-5.502999181346574
-320.38347101708155,-5.552401336081257
-326.3802958333762,-5.8615688203828356
-329.972062707728,-6.016816963212072
-332.3761121922203,-6.155508191610448
-334.77028085473455,-6.255033274632049
-338.9542014945396,-6.469848734670234
-342.5233714197555,-6.632275251553946
-347.8956062659126,-6.883426533216525
-348.5015936139985,-6.912520752672679
-350.30756154189663,-7.020763235965038
-353.2919113115832,-7.149813586126666
-358.6726401376428,-7.400908841089778
-361.67882328371076,-7.538680783542516
-365.2579077654496,-7.716513839555978
-366.4530478151421,-7.7773033532127585
-372.44618704517603,-8.057797708354986
-376.0505418679595,-8.251786957265006
-378.4403285829867,-8.347191905580866
-380.8402664487721,-8.452730767729536
-385.0465613678161,-8.636312751558616
-388.66112088221985,-8.826543414990132
-394.04956188661237,-9.096361902894623
-394.6388728954716,-9.081701266004202
-396.4521312965346,-9.18635748360446
-399.4730940625021,-9.3355963063613
